"site_id","building_id","floor_id","apartment_id","bfa","room_number","cluster","keep"
542,1238,6248,"ff4f938564dd29b7870c43fa31bd40c0","1238_6248_ff4f938564dd29b7870c43fa31bd40c0",3,3846,TRUE
542,1238,6256,"173e71e2d507932ef8e4dbb174512ef1","1238_6256_173e71e2d507932ef8e4dbb174512ef1",3,3847,TRUE
542,1238,6257,"8dec578f07d12514cd01cdf3adfa495d","1238_6257_8dec578f07d12514cd01cdf3adfa495d",3,3847,FALSE
542,1238,6256,"4689659f4ff0d28f2a8c2a512adc1614","1238_6256_4689659f4ff0d28f2a8c2a512adc1614",3,3848,TRUE
542,1238,6257,"c942de3c22763584d3be93b749a054aa","1238_6257_c942de3c22763584d3be93b749a054aa",3,3848,TRUE
542,1238,6256,"61af44832497124dbc14fa144277d55f","1238_6256_61af44832497124dbc14fa144277d55f",3,3849,TRUE
542,1238,6256,"7ee5efec7a680534723e90355b70a1ab","1238_6256_7ee5efec7a680534723e90355b70a1ab",3,3850,TRUE
542,1238,6256,"b888dffd336f73b4ab369d423db4d834","1238_6256_b888dffd336f73b4ab369d423db4d834",3,3851,TRUE
542,1238,6257,"28ae2c0447e791c7063ca3bb6cf86a05","1238_6257_28ae2c0447e791c7063ca3bb6cf86a05",3,3852,TRUE
292,546,2190,"30b88363571d728fbf2393efc9ca59b1","546_2190_30b88363571d728fbf2393efc9ca59b1",3,3853,TRUE
292,546,2191,"3970b4a8f0cf36a78abd552fec6e4f1b","546_2191_3970b4a8f0cf36a78abd552fec6e4f1b",3,3853,FALSE
292,546,2192,"0d634f9812514a18a1b1b01ba6740cd5","546_2192_0d634f9812514a18a1b1b01ba6740cd5",3,3853,FALSE
292,546,2193,"1caf43146490829626845ddb6ee5a966","546_2193_1caf43146490829626845ddb6ee5a966",3,3853,TRUE
292,546,2194,"9c348871ca2560b7937768f66a5a2b3f","546_2194_9c348871ca2560b7937768f66a5a2b3f",3,3853,FALSE
542,1238,6257,"ce434b344b99a18138442960ac883afe","1238_6257_ce434b344b99a18138442960ac883afe",3,3854,TRUE
939,1979,8721,"19936de521642e9fe1ca7090888fdcc7","1979_8721_19936de521642e9fe1ca7090888fdcc7",3,3857,TRUE
939,1979,8722,"2d32f21171a417cf093191be9efa5738","1979_8722_2d32f21171a417cf093191be9efa5738",3,3857,FALSE
939,1979,8723,"ad84177f2d9ebd39094e9c9f27f6e765","1979_8723_ad84177f2d9ebd39094e9c9f27f6e765",3,3857,FALSE
939,1979,8724,"ef62cba8057656fe1e202cc4a2e87691","1979_8724_ef62cba8057656fe1e202cc4a2e87691",3,3857,FALSE
939,1979,8725,"5698ee76d77900f070fa5cc29d7f7df0","1979_8725_5698ee76d77900f070fa5cc29d7f7df0",3,3857,FALSE
939,1979,8726,"66dad67ceede81e857a7f5d462591679","1979_8726_66dad67ceede81e857a7f5d462591679",3,3857,FALSE
704,2351,10911,"fea8b8b2de12353468c6867b9ed5135f","2351_10911_fea8b8b2de12353468c6867b9ed5135f",3,3859,TRUE
414,1054,4606,"7bc8c3f18b5d9f5c2b99853a7682a66b","1054_4606_7bc8c3f18b5d9f5c2b99853a7682a66b",3,3862,TRUE
542,1239,6241,"627e0b0253c685dd8e6b880a24e6775c","1239_6241_627e0b0253c685dd8e6b880a24e6775c",3,3863,TRUE
11279,17188,45758,"6f5ffad3d35450b8fe0ac4f0086fef65","17188_45758_6f5ffad3d35450b8fe0ac4f0086fef65",3,3864,TRUE
1045,2151,9726,"f288800652f50e94def96562da8c4c99","2151_9726_f288800652f50e94def96562da8c4c99",3,3865,TRUE
1045,2151,9727,"f024715eb4abe659476a1c2ac747839a","2151_9727_f024715eb4abe659476a1c2ac747839a",3,3865,FALSE
1045,2151,9728,"1962426e245db6f1f82cd0fa20230795","2151_9728_1962426e245db6f1f82cd0fa20230795",3,3865,FALSE
542,1239,6241,"acc03be3a98f612e095c30c2d1311cdf","1239_6241_acc03be3a98f612e095c30c2d1311cdf",3,3866,TRUE
2143,2986,13617,"a214039b0bceebce37ee924cb85fbeb8","2986_13617_a214039b0bceebce37ee924cb85fbeb8",3,3867,TRUE
1007,2089,46512,"f6255eb39aecd9cac7642d51a89cdbcd","2089_46512_f6255eb39aecd9cac7642d51a89cdbcd",3,3869,TRUE
1007,2089,46510,"0e8efcb5146cfe725f35fb5687999271","2089_46510_0e8efcb5146cfe725f35fb5687999271",3,3869,FALSE
128,123,30402,"cf56a3c318c2f1b76cf85679f5d010ba","123_30402_cf56a3c318c2f1b76cf85679f5d010ba",3,3871,TRUE
128,124,30405,"1604cdae4c6154b2f76e6077eb9b96ae","124_30405_1604cdae4c6154b2f76e6077eb9b96ae",3,3871,TRUE
128,124,30405,"40bf6add71d300a477b93dce6976cd6e","124_30405_40bf6add71d300a477b93dce6976cd6e",3,3871,FALSE
128,123,30403,"5851dfbe71278cc0c2c18b0581ddeb61","123_30403_5851dfbe71278cc0c2c18b0581ddeb61",3,3871,TRUE
128,124,30406,"0871a4367b02f6e3dee1a7631ad050e7","124_30406_0871a4367b02f6e3dee1a7631ad050e7",3,3871,FALSE
128,124,30406,"c2a39cd3a870ac61d036d9d8ae30a822","124_30406_c2a39cd3a870ac61d036d9d8ae30a822",3,3871,FALSE
128,124,30407,"99483f627dd21076e6760b2628041f73","124_30407_99483f627dd21076e6760b2628041f73",3,3871,TRUE
128,124,30407,"2b824b6f29b9fddb54aa2800c8e85edc","124_30407_2b824b6f29b9fddb54aa2800c8e85edc",3,3871,FALSE
846,1781,7918,"94a57a8dca3e0ab24cc9638886af0caa","1781_7918_94a57a8dca3e0ab24cc9638886af0caa",3,3872,TRUE
846,1781,7919,"89f5100dcf04899e5ff13838d45c2db2","1781_7919_89f5100dcf04899e5ff13838d45c2db2",3,3872,TRUE
846,1781,7920,"70958c986952fde0ef3a7cf487449fa4","1781_7920_70958c986952fde0ef3a7cf487449fa4",3,3872,FALSE
624,3315,14989,"b92d3430b0b62e9177d9cc31ae43cfdb","3315_14989_b92d3430b0b62e9177d9cc31ae43cfdb",3,3873,TRUE
624,3315,14987,"cfb420cfcbc377c89491c69c152bd17a","3315_14987_cfb420cfcbc377c89491c69c152bd17a",3,3873,FALSE
624,3315,14988,"d76b149e67fe3f5b3e17d81d9c0fc38b","3315_14988_d76b149e67fe3f5b3e17d81d9c0fc38b",3,3873,TRUE
540,1240,5509,"81a8df97c32e415b198060a2e4d93d72","1240_5509_81a8df97c32e415b198060a2e4d93d72",3,3874,TRUE
540,1237,5497,"fc39ad2ca0452768a740351e539aaccb","1237_5497_fc39ad2ca0452768a740351e539aaccb",3,3875,TRUE
540,1240,5511,"f60951cb9fc39b9ae821b32dfdf48cde","1240_5511_f60951cb9fc39b9ae821b32dfdf48cde",3,3875,TRUE
540,1240,5511,"33c9432d69c4834e8abab42683e793be","1240_5511_33c9432d69c4834e8abab42683e793be",3,3875,FALSE
540,1237,5498,"804e6c15aa59e75d3d0140c70002e883","1237_5498_804e6c15aa59e75d3d0140c70002e883",3,3875,TRUE
540,1240,5512,"d64cf9db109ec532601f81ea15641763","1240_5512_d64cf9db109ec532601f81ea15641763",3,3875,TRUE
540,1240,5512,"7031c8545cff567d88f63574ee95bf97","1240_5512_7031c8545cff567d88f63574ee95bf97",3,3875,FALSE
540,1240,5514,"c72ef1d70c88f0158bb9649cbee74e05","1240_5514_c72ef1d70c88f0158bb9649cbee74e05",3,3875,FALSE
540,1240,5514,"c20a17ac05f5b2cae27068d9a319531f","1240_5514_c20a17ac05f5b2cae27068d9a319531f",3,3875,FALSE
540,1237,5500,"26cd574e65836ccc53675773cf1fb6dc","1237_5500_26cd574e65836ccc53675773cf1fb6dc",3,3875,TRUE
237,437,1717,"8f8cd5e707c544c409fc37e69eb7b333","437_1717_8f8cd5e707c544c409fc37e69eb7b333",3,3876,TRUE
237,437,1717,"01074ca05d956627177e66e60cd72786","437_1717_01074ca05d956627177e66e60cd72786",3,3876,FALSE
237,437,1718,"e8f7e11ae6c4cd6b2a965c5dfe81b3d0","437_1718_e8f7e11ae6c4cd6b2a965c5dfe81b3d0",3,3876,TRUE
237,437,1718,"709fc14ecdd21802188a3cfd920ca7e6","437_1718_709fc14ecdd21802188a3cfd920ca7e6",3,3876,FALSE
237,437,1719,"bddc489e51eeda7031ad2a984fbcff36","437_1719_bddc489e51eeda7031ad2a984fbcff36",3,3876,FALSE
237,437,1719,"bb2b541c4bf2ad4147a1999a71b4568f","437_1719_bb2b541c4bf2ad4147a1999a71b4568f",3,3876,FALSE
237,437,15142,"7dc33820a2e679b4657a0e99b9c5dd5d","437_15142_7dc33820a2e679b4657a0e99b9c5dd5d",3,3876,TRUE
540,1240,5515,"03bf1e9c9ab0fbf196756f6a332b8377","1240_5515_03bf1e9c9ab0fbf196756f6a332b8377",3,3876,TRUE
859,1824,11060,"9c66e42617bd57169f3a9020910ba092","1824_11060_9c66e42617bd57169f3a9020910ba092",3,3877,TRUE
859,1824,11061,"da61d7bd3ef20aed99ee280f2845921a","1824_11061_da61d7bd3ef20aed99ee280f2845921a",3,3877,TRUE
859,1824,11062,"d16a4ce7cf220470940ea25f822a711a","1824_11062_d16a4ce7cf220470940ea25f822a711a",3,3877,TRUE
859,1824,11063,"0ff4a190f33a785f0eb473757d9b45b6","1824_11063_0ff4a190f33a785f0eb473757d9b45b6",3,3877,TRUE
543,1241,5516,"34e5c7dbdf0082833ee1410484f4e6a3","1241_5516_34e5c7dbdf0082833ee1410484f4e6a3",3,3878,TRUE
543,1241,5517,"351cf5de3bf1dac4a85750289d021df2","1241_5517_351cf5de3bf1dac4a85750289d021df2",3,3878,FALSE
543,1241,5518,"cea9d0c5225b23b3c1b30d3bbb71ef4e","1241_5518_cea9d0c5225b23b3c1b30d3bbb71ef4e",3,3878,TRUE
543,1241,5519,"8f3169145a33b748b53a9a2635c8eebc","1241_5519_8f3169145a33b748b53a9a2635c8eebc",3,3878,FALSE
543,1241,6902,"ac5a16384efc7a50109d5898de43aafc","1241_6902_ac5a16384efc7a50109d5898de43aafc",3,3879,TRUE
544,1242,5521,"6beb4d1ddbf48dce15d90e164b238372","1242_5521_6beb4d1ddbf48dce15d90e164b238372",3,3880,TRUE
544,1242,5521,"f24e31c717289cf310bacb363a0c5a04","1242_5521_f24e31c717289cf310bacb363a0c5a04",3,3881,TRUE
1081,2206,10084,"c04f1cbd9e876337f729f961c42418e1","2206_10084_c04f1cbd9e876337f729f961c42418e1",3,3882,TRUE
1090,2221,10177,"0bb6bc281f4ee68c3802173d8489a717","2221_10177_0bb6bc281f4ee68c3802173d8489a717",3,3883,TRUE
362,791,47666,"815ac5756b491e048b316644e46e3d33","791_47666_815ac5756b491e048b316644e46e3d33",3,3884,TRUE
362,791,47667,"533485e826535dc7c55a2fcb00d05cc8","791_47667_533485e826535dc7c55a2fcb00d05cc8",3,3884,TRUE
362,791,47668,"bf1877ea11cf96d72a1952a4da3accf3","791_47668_bf1877ea11cf96d72a1952a4da3accf3",3,3884,TRUE
544,1242,5522,"5dbe7240e25d5434f914823a509abd69","1242_5522_5dbe7240e25d5434f914823a509abd69",3,3885,TRUE
544,1242,5523,"1430ddb81af3889a2299f4b9d2313ec1","1242_5523_1430ddb81af3889a2299f4b9d2313ec1",3,3885,TRUE
544,1242,5522,"627883f04c24ac59a01548e7afc9ef09","1242_5522_627883f04c24ac59a01548e7afc9ef09",3,3886,TRUE
544,1242,5523,"bf665beec9a7286ee7d88221966d714d","1242_5523_bf665beec9a7286ee7d88221966d714d",3,3886,TRUE
545,1243,5524,"813f43c24558323c01a5418fbf87794d","1243_5524_813f43c24558323c01a5418fbf87794d",3,3887,TRUE
545,1243,5524,"beddf9b1ea1be994f308402747c4d2e0","1243_5524_beddf9b1ea1be994f308402747c4d2e0",3,3888,TRUE
546,1247,8997,"bab6a23f7273cd97f15ce7ebd98bf9f0","1247_8997_bab6a23f7273cd97f15ce7ebd98bf9f0",3,3889,TRUE
546,1247,9001,"875876128222b197b6c4b64a99c7d2cc","1247_9001_875876128222b197b6c4b64a99c7d2cc",3,3890,TRUE
546,1247,9001,"5749a6a78788fa1b8d3f7afd69283baa","1247_9001_5749a6a78788fa1b8d3f7afd69283baa",3,3890,TRUE
546,1247,9001,"6687c8a82eaa048ac7ee53468c74ffb4","1247_9001_6687c8a82eaa048ac7ee53468c74ffb4",3,3890,FALSE
546,1247,9004,"d00497e379100bb38b7f439dbb093583","1247_9004_d00497e379100bb38b7f439dbb093583",3,3890,FALSE
546,1247,9004,"a9e29e1b5a347d11777c3661b09dc36d","1247_9004_a9e29e1b5a347d11777c3661b09dc36d",3,3890,TRUE
546,1247,9004,"e84d5ce4019d4a9a52cde649746cb79a","1247_9004_e84d5ce4019d4a9a52cde649746cb79a",3,3890,FALSE
546,1247,9008,"82357ce1e2da67a9dcc6b017d849be28","1247_9008_82357ce1e2da67a9dcc6b017d849be28",3,3890,TRUE
546,1247,9008,"c480798a054f8b97888b1877a72e6f29","1247_9008_c480798a054f8b97888b1877a72e6f29",3,3890,TRUE
546,1247,9008,"d9f1207d9ce8b754dd418ef2c4d8794a","1247_9008_d9f1207d9ce8b754dd418ef2c4d8794a",3,3890,FALSE
546,1249,9012,"175c14d30d7f9a278ec3d9c37928e510","1249_9012_175c14d30d7f9a278ec3d9c37928e510",3,3891,TRUE
546,1249,9012,"68a0a78e04f693112d737d49e7bf699d","1249_9012_68a0a78e04f693112d737d49e7bf699d",3,3893,TRUE
546,1249,9015,"1c8b522781ebe1137e7b2cc4ad499389","1249_9015_1c8b522781ebe1137e7b2cc4ad499389",3,3893,TRUE
546,1249,9020,"e902d7f82fbb65b02e1515ef854a20c9","1249_9020_e902d7f82fbb65b02e1515ef854a20c9",3,3893,TRUE
725,1556,11205,"66b82322ba361fd27f0741830d742199","1556_11205_66b82322ba361fd27f0741830d742199",3,3894,TRUE
725,1556,11206,"afd543117a90e9ba375522bbf98c20c8","1556_11206_afd543117a90e9ba375522bbf98c20c8",3,3894,FALSE
725,1556,11207,"8e973ce903306e256468bb1b3d4537fe","1556_11207_8e973ce903306e256468bb1b3d4537fe",3,3894,FALSE
725,1556,11208,"a9ecd02ff7b50f73c6e50e9233313502","1556_11208_a9ecd02ff7b50f73c6e50e9233313502",3,3894,FALSE
546,1249,9012,"af97f0334415096776e0cb19923cb1f6","1249_9012_af97f0334415096776e0cb19923cb1f6",3,3895,TRUE
546,1249,9015,"c953d3b8abac447019484de517434126","1249_9015_c953d3b8abac447019484de517434126",3,3895,TRUE
546,1249,9018,"88402a3d05de08107e34226fb5bd910e","1249_9018_88402a3d05de08107e34226fb5bd910e",3,3895,FALSE
546,1249,9020,"8b62560d7489d8162e24aac692cd763b","1249_9020_8b62560d7489d8162e24aac692cd763b",3,3895,TRUE
546,1249,9012,"f3a79d2145fc079f7bc3234a24b8b116","1249_9012_f3a79d2145fc079f7bc3234a24b8b116",3,3896,TRUE
1132,2279,10511,"e4b3f105b70e87dda5a201d5258ab3be","2279_10511_e4b3f105b70e87dda5a201d5258ab3be",3,3897,TRUE
1132,2279,10512,"db5f7db529c313112010c627ef89293b","2279_10512_db5f7db529c313112010c627ef89293b",3,3897,TRUE
414,1054,4608,"7450843edcbddc636017e36add4a7299","1054_4608_7450843edcbddc636017e36add4a7299",3,3898,TRUE
414,1054,4609,"50f9b663dac01ff9bce36e2bd30c7a2b","1054_4609_50f9b663dac01ff9bce36e2bd30c7a2b",3,3898,FALSE
546,1249,9015,"bd97e5ab0c69e7e745c5789495bbcdef","1249_9015_bd97e5ab0c69e7e745c5789495bbcdef",3,3899,TRUE
546,1249,9018,"48a3df194ba792baef4a7fd1dd445082","1249_9018_48a3df194ba792baef4a7fd1dd445082",3,3899,TRUE
546,1249,9020,"c0b3452941c3ecfe78c05e34935a41bf","1249_9020_c0b3452941c3ecfe78c05e34935a41bf",3,3899,TRUE
128,125,30453,"1f94cf510637824c0bc321d8b2af1939","125_30453_1f94cf510637824c0bc321d8b2af1939",3,3900,TRUE
128,125,30453,"bddec885f6b6aa42749650cdfd614849","125_30453_bddec885f6b6aa42749650cdfd614849",3,3900,TRUE
128,125,30454,"e7b0f6c0a2df8ecd253813a4bacbc9e2","125_30454_e7b0f6c0a2df8ecd253813a4bacbc9e2",3,3900,TRUE
128,125,30454,"e15f36b533a0804e201d344e7aec910e","125_30454_e15f36b533a0804e201d344e7aec910e",3,3900,TRUE
157,323,1313,"7c4b4417bb5f86f3de066d0a4018c896","323_1313_7c4b4417bb5f86f3de066d0a4018c896",3,3901,TRUE
4230,7314,29216,"11df569feb479d5c4505518bf1ba680a","7314_29216_11df569feb479d5c4505518bf1ba680a",3,3902,TRUE
546,1252,9025,"59216320482c470a5582770f2b1ac09c","1252_9025_59216320482c470a5582770f2b1ac09c",3,3903,TRUE
546,1252,9027,"088717030429064fd75137ee1dd1ef6e","1252_9027_088717030429064fd75137ee1dd1ef6e",3,3903,TRUE
546,1252,9030,"7db99133deeac1e1f73a04d89bc21627","1252_9030_7db99133deeac1e1f73a04d89bc21627",3,3903,FALSE
546,1252,9035,"b977cc113de0ad63b14c3ad9fcb64413","1252_9035_b977cc113de0ad63b14c3ad9fcb64413",3,3903,TRUE
546,1252,9025,"5fad20fa43e18e58c9bfcee27cb3f40c","1252_9025_5fad20fa43e18e58c9bfcee27cb3f40c",3,3904,TRUE
885,1887,8357,"482a363db92bb0e33d6bfbb715438c4f","1887_8357_482a363db92bb0e33d6bfbb715438c4f",3,3905,TRUE
885,1887,8358,"07dd8d63eb4523ac14e91bbe3834819b","1887_8358_07dd8d63eb4523ac14e91bbe3834819b",3,3905,TRUE
885,1887,8359,"069601da1de1dd5894df48621f82d3cc","1887_8359_069601da1de1dd5894df48621f82d3cc",3,3905,FALSE
885,1887,8360,"6209c4d84e3d193615dbe1517d064840","1887_8360_6209c4d84e3d193615dbe1517d064840",3,3905,TRUE
1119,2262,10573,"a18880e5a7ed0f561befffa20ad9fe5a","2262_10573_a18880e5a7ed0f561befffa20ad9fe5a",3,3906,TRUE
1119,2262,10574,"3696fee9b2075f7ee60980049cd5855d","2262_10574_3696fee9b2075f7ee60980049cd5855d",3,3906,FALSE
1119,2262,10575,"0feccc3cc859516c9b97498f90401922","2262_10575_0feccc3cc859516c9b97498f90401922",3,3906,FALSE
1119,2262,10576,"ad8889855828d354b607e2af1a43367f","2262_10576_ad8889855828d354b607e2af1a43367f",3,3906,TRUE
1119,2262,10577,"a51a44cb4892bb6915e15f0419bd9780","2262_10577_a51a44cb4892bb6915e15f0419bd9780",3,3906,FALSE
1119,2262,10578,"246ecbdbbfb5c1b2abba9f2dd2fe2307","2262_10578_246ecbdbbfb5c1b2abba9f2dd2fe2307",3,3906,TRUE
539,1234,7412,"18664f364c68db60ca9ef054ff515a2f","1234_7412_18664f364c68db60ca9ef054ff515a2f",3,3907,TRUE
539,1234,7411,"094d1bc0f2930ce81d03d6a7210930f3","1234_7411_094d1bc0f2930ce81d03d6a7210930f3",3,3907,TRUE
546,1252,9025,"881117abebe1736c4e040b60405929c9","1252_9025_881117abebe1736c4e040b60405929c9",3,3908,TRUE
728,1565,6789,"9084e982afb103c2b4e3ba0f751c7636","1565_6789_9084e982afb103c2b4e3ba0f751c7636",3,3909,TRUE
315,639,2684,"e5e33a029500ad954738d1e12297dda0","639_2684_e5e33a029500ad954738d1e12297dda0",3,3910,TRUE
315,640,2695,"3dd056edc371cc904ffda85d8950b427","640_2695_3dd056edc371cc904ffda85d8950b427",3,3910,TRUE
315,640,2696,"def73a389af8ea05932ec783db60ba17","640_2696_def73a389af8ea05932ec783db60ba17",3,3910,FALSE
315,640,2697,"2d5b524a8fd33acea0c0203ce144cf5e","640_2697_2d5b524a8fd33acea0c0203ce144cf5e",3,3910,FALSE
315,640,2698,"54527a9316225aa0ec825d456133b3a4","640_2698_54527a9316225aa0ec825d456133b3a4",3,3910,FALSE
315,640,2699,"39ab17a91933e6b4cbc4356d3bc43d2f","640_2699_39ab17a91933e6b4cbc4356d3bc43d2f",3,3910,TRUE
315,640,2700,"6d59e11abe56d8ead4d86f1e66ab59ae","640_2700_6d59e11abe56d8ead4d86f1e66ab59ae",3,3910,FALSE
546,1252,9027,"039e8253a4367c141baab90e756f196b","1252_9027_039e8253a4367c141baab90e756f196b",3,3911,TRUE
546,1252,9030,"caa0a9c2912622484442ee4861ee6ffa","1252_9030_caa0a9c2912622484442ee4861ee6ffa",3,3911,TRUE
546,1252,9035,"2c975b7a8a50f0a11d4c53f6e61944c4","1252_9035_2c975b7a8a50f0a11d4c53f6e61944c4",3,3911,TRUE
547,1255,7173,"831c07d9f88f934b0f521c71748ff7f8","1255_7173_831c07d9f88f934b0f521c71748ff7f8",3,3912,TRUE
547,1255,7174,"36a01740203d49bd1cf0731ba94d849e","1255_7174_36a01740203d49bd1cf0731ba94d849e",3,3913,TRUE
547,1255,7175,"2c88995b1447616cf00255b4bdde3c9d","1255_7175_2c88995b1447616cf00255b4bdde3c9d",3,3913,FALSE
547,1255,7176,"c97415a59ecb0d21aebd0f1c15126232","1255_7176_c97415a59ecb0d21aebd0f1c15126232",3,3913,TRUE
547,1255,7177,"47d6e9b24c57c68d9e39f5106e279b7e","1255_7177_47d6e9b24c57c68d9e39f5106e279b7e",3,3913,FALSE
547,1255,7178,"dbb2c0f29165cb170c874b7b4e73944a","1255_7178_dbb2c0f29165cb170c874b7b4e73944a",3,3913,TRUE
318,648,2753,"7a258e18405cdcccd624d136b9fbe51c","648_2753_7a258e18405cdcccd624d136b9fbe51c",3,3914,TRUE
547,1255,7174,"41d1398a8a32ec3bf33824a429fb7ec9","1255_7174_41d1398a8a32ec3bf33824a429fb7ec9",3,3915,TRUE
547,1255,7175,"4716f42c280a8507cad97a39a7d74b62","1255_7175_4716f42c280a8507cad97a39a7d74b62",3,3915,TRUE
547,1255,7176,"51ef73a7c6bf9d6efd32e9476566a094","1255_7176_51ef73a7c6bf9d6efd32e9476566a094",3,3915,FALSE
547,1255,7177,"95de9efe99c91f5065f1b2600c17c751","1255_7177_95de9efe99c91f5065f1b2600c17c751",3,3915,FALSE
547,1255,7178,"016d3598e286edbff9e2e3edde9ecdc8","1255_7178_016d3598e286edbff9e2e3edde9ecdc8",3,3915,TRUE
727,1562,47416,"68dbda35e4b624f092b44854713d1f23","1562_47416_68dbda35e4b624f092b44854713d1f23",3,3916,TRUE
275,501,47636,"c476a6c6e22f5e2942c6d424259a4563","501_47636_c476a6c6e22f5e2942c6d424259a4563",3,3917,TRUE
275,501,1986,"d30bd0670ccc6ce84198e8032d545b7b","501_1986_d30bd0670ccc6ce84198e8032d545b7b",3,3917,TRUE
554,1256,11218,"f026054c1a7635cc872e358845cdfced","1256_11218_f026054c1a7635cc872e358845cdfced",3,3918,TRUE
536,1229,7310,"cc87a35b5ee3415a3a1bb3c7c65201b2","1229_7310_cc87a35b5ee3415a3a1bb3c7c65201b2",3,3918,TRUE
554,1256,11218,"a15e58b53942ff3888532976f2e6d3dc","1256_11218_a15e58b53942ff3888532976f2e6d3dc",3,3918,TRUE
554,1256,11218,"0470753ed62435fb43c60b252797608f","1256_11218_0470753ed62435fb43c60b252797608f",3,3918,TRUE
554,1256,11219,"074c5b31097b8be3dbd0f7175eee9422","1256_11219_074c5b31097b8be3dbd0f7175eee9422",3,3918,FALSE
536,1229,7311,"22da063b2e2490aaca9f5e7c40673b2f","1229_7311_22da063b2e2490aaca9f5e7c40673b2f",3,3918,FALSE
554,1256,11219,"abf2a7c2a7616e1f95420f8de34d6cca","1256_11219_abf2a7c2a7616e1f95420f8de34d6cca",3,3918,FALSE
554,1256,11219,"03712b2d6794aa3cc8cb4e4be7ab159c","1256_11219_03712b2d6794aa3cc8cb4e4be7ab159c",3,3918,FALSE
554,1256,11220,"2a2377958a44afc16e844fc53e9decad","1256_11220_2a2377958a44afc16e844fc53e9decad",3,3918,TRUE
536,1229,7312,"edb5139f3f12b24a085a02d6a0b89169","1229_7312_edb5139f3f12b24a085a02d6a0b89169",3,3918,FALSE
554,1256,11220,"3c12d0c818b9b16ab554a9479f1e3771","1256_11220_3c12d0c818b9b16ab554a9479f1e3771",3,3918,FALSE
554,1256,11220,"d6abe45f644bbf0cbe58ccfba9915809","1256_11220_d6abe45f644bbf0cbe58ccfba9915809",3,3918,FALSE
554,1256,11221,"a92dc301a82159e82779563970cab0a9","1256_11221_a92dc301a82159e82779563970cab0a9",3,3918,FALSE
536,1229,7313,"56b3f5977a975c63139c4bb4a80185fe","1229_7313_56b3f5977a975c63139c4bb4a80185fe",3,3918,FALSE
554,1256,11221,"4f51c1ee1f0d4028d354006c79ca8b15","1256_11221_4f51c1ee1f0d4028d354006c79ca8b15",3,3918,FALSE
554,1256,11221,"84dc3731bec19cc8621de18edcca7934","1256_11221_84dc3731bec19cc8621de18edcca7934",3,3918,FALSE
536,1229,7314,"c834862eb2f0e214e2dca94fa8f58d80","1229_7314_c834862eb2f0e214e2dca94fa8f58d80",3,3918,TRUE
554,1256,11224,"f66fe20c2de741389a0c266e5373bf46","1256_11224_f66fe20c2de741389a0c266e5373bf46",3,3918,FALSE
554,1256,11224,"33669c19b2f8a8b44c686566c63f7a1b","1256_11224_33669c19b2f8a8b44c686566c63f7a1b",3,3918,TRUE
554,1256,11218,"beca0a167281199627402af7e270d87c","1256_11218_beca0a167281199627402af7e270d87c",3,3919,TRUE
554,1256,11219,"6edc2ae1aac5bd765df5f2ca414b0112","1256_11219_6edc2ae1aac5bd765df5f2ca414b0112",3,3919,FALSE
554,1256,11220,"29af6b44464d5cfb78b3b99166e5b320","1256_11220_29af6b44464d5cfb78b3b99166e5b320",3,3919,FALSE
554,1256,11221,"c6daa23ed1836eff71920c11e5e68c90","1256_11221_c6daa23ed1836eff71920c11e5e68c90",3,3919,TRUE
555,1260,7185,"429f04672256884253e1704fba113375","1260_7185_429f04672256884253e1704fba113375",3,3920,TRUE
677,1439,6291,"4b50f8f5ba0a85394ff3c8ce3dcc4e9a","1439_6291_4b50f8f5ba0a85394ff3c8ce3dcc4e9a",3,3921,TRUE
943,1985,8762,"4fb6ac593357add05fef155f0f8f54c1","1985_8762_4fb6ac593357add05fef155f0f8f54c1",3,3922,TRUE
275,501,47636,"46ec9294d4d874428262bb5e9821c5ea","501_47636_46ec9294d4d874428262bb5e9821c5ea",3,3923,TRUE
275,501,1986,"ea5a94db15099a55d474f4f82e2df415","501_1986_ea5a94db15099a55d474f4f82e2df415",3,3923,TRUE
555,1260,7185,"bc74af2c04c61b6863ac60b98d743976","1260_7185_bc74af2c04c61b6863ac60b98d743976",3,3924,TRUE
722,1551,6737,"f60d5a9e3998a9a490081f901637daa2","1551_6737_f60d5a9e3998a9a490081f901637daa2",3,3925,TRUE
722,1551,6738,"7c91ef3fbb8326508b2c34d865601ab8","1551_6738_7c91ef3fbb8326508b2c34d865601ab8",3,3925,FALSE
722,1551,6739,"f62faa48200ba088d2aca42d0aff70a5","1551_6739_f62faa48200ba088d2aca42d0aff70a5",3,3925,TRUE
362,793,3476,"3edc67493af06c0d0a4deba5f1e757e4","793_3476_3edc67493af06c0d0a4deba5f1e757e4",3,3926,TRUE
362,793,3477,"4eadc24dfb77470ff7d7187bb03fc5a5","793_3477_4eadc24dfb77470ff7d7187bb03fc5a5",3,3926,FALSE
362,793,3478,"308fd3b87b148016b2b126f8828dace0","793_3478_308fd3b87b148016b2b126f8828dace0",3,3926,FALSE
362,793,3479,"8b1106f23fb295088f954db9f836d482","793_3479_8b1106f23fb295088f954db9f836d482",3,3926,TRUE
362,793,3480,"75678e80ed12ade3a742e4f75799ea73","793_3480_75678e80ed12ade3a742e4f75799ea73",3,3926,TRUE
362,793,3481,"1da6677e4bae09a350b2f3f4944d52c3","793_3481_1da6677e4bae09a350b2f3f4944d52c3",3,3926,FALSE
