id,number_of_rooms,corridor_area_ratio,largest_room_sunlight,largest_room_noise,largest_room_kitchen_distance,kitchen_sunlight,has_second_bathroom,bathroom_has_window,has_loggia,has_balcony
1103_4831_0301c60f7c6ca9c4ffbe5d83305a7ac1,2.0,0.1102797847246668,1.177453760593732,48.47592185939045,3.75,2.089855404363737,0,1,1,1
1103_4831_29501263524cb18612120698a3907e44,3.0,0.1430942271915898,0.585280631559949,56.572891080304856,4.25,1.917724049753613,0,1,0,1
1103_4831_b04d5043f4c006fff4f1f71ecd4a4070,1.0,0.1101266304990855,1.0670606069136883,51.14515421910295,2.75,2.7060563746425834,0,1,0,0
1103_4832_2f53e1763a2ff5db0e37b4fd8f2bd70b,4.0,0.0780519348726614,0.8868781300533572,39.9312737025217,4.25,2.541926317744785,0,1,1,1
1103_4832_a7fef1ce75fc16c16eb72c597f5fc95a,3.0,0.0716481724177303,1.5424830174319442,54.30298995372667,5.0,2.723874620265431,0,1,0,1
1104_11943_aeaba584b585edb8030dab8e2bf25e63,4.0,0.1232910934214327,0.864372247593446,55.06209757658562,1.5,0.0,1,1,0,1
1104_11943_b9ec81006374c609878c0de4e4446ec3,2.0,0.0,0.9213318670060122,59.05444215070675,0.25,2.4593124323421054,0,0,1,0
1104_11943_e89f2a62d1e1e7551f10eca00015b704,4.0,0.1350985338639857,0.4825743828058894,60.96928702486065,1.5,0.8657831682099236,1,1,1,1
1104_11944_15f7f23cd523fc29d11982487ac199b1,4.0,0.1232910934214327,0.8826751413350267,55.01329536910565,1.5,0.0,1,1,0,1
1104_11944_fd0d0be26ae47a34edc5d9c8e6dfa035,4.0,0.1350985338639857,0.4895506676225629,60.88874916931324,1.5,0.9215432951847712,1,1,1,1
1104_11946_23819810bd8426cc7d282d6b07d6fbfa,4.0,0.1232910934214327,1.7162920775274455,54.66630142536708,1.5,0.0,1,1,0,1
1104_11946_f378c549533f893a29c74e0c70976b3e,2.0,0.0,0.9508476579999934,58.5007174234788,0.25,4.554172492689554,0,0,1,0
1104_11947_5c69618d8ff1ba9e70c897cd36ec294f,3.0,0.0833024680593936,1.1636713597581243,55.64458382701613,0.75,0.5967940253516041,0,1,1,1
1104_11947_9be5f74ed4c7666b8556adee08612e96,2.0,0.0662663385121936,0.50320999565845,61.125528419065496,0.25,1.176785035265817,0,1,1,1
1105_4838_05ea69f88c03ae434ce49d2abb1c5e7a,1.0,0.0,0.2251885073751003,55.03960592301669,0.25,0.080337513393412,0,0,0,0
1105_4838_19b05dfad8ef55804768645a738dc1e2,1.0,0.0,0.5700509902941211,55.82931803888194,0.25,0.205782100972202,0,1,0,0
1105_4838_328b3658700463ea2ecfb7857a497104,1.0,0.0,0.3871393908629057,55.94703562595616,0.25,0.148335062381294,0,0,0,0
1105_4838_36194b06ce952190954725ac2aebe5c4,1.0,0.0,0.5732236593771551,55.77646167572554,0.25,0.2036237650447421,0,1,0,0
1105_4838_3bdd7cb27aa64b0c8864f9bf42e35ec1,1.0,0.0,0.3876867165379954,55.79004618050765,0.25,0.155837777070701,0,0,0,0
1105_4838_5151e6fb47d68437436f7b4a9e64aa7e,1.0,0.0,0.3781633300092026,55.231995284431854,0.25,0.144393371625079,0,1,0,0
1105_4838_577cfd097c257f1a6ae3171782fccd7a,1.0,0.0,0.249489765556333,55.1784353369656,0.25,0.1092337645176383,0,0,0,0
1105_4838_583b256c65c1c58874452e8e89e7243d,1.0,0.0,0.6072863551315173,54.9898355560978,0.25,1.3933111197418635,0,1,0,0
1105_4838_a0802dd90f861732ce85e5c7a5a8ce1d,1.0,0.0,0.3533163302631809,55.1069647078679,0.25,0.1833553543935221,0,1,0,0
1105_4838_e3e40ec3097f77deef5ab707db199fc5,1.0,0.0,0.3447330162685459,55.76683142966915,0.25,0.1596664811174074,0,0,0,0
1105_4838_e45c2177663bf734a6f2c3a2de5d0c48,1.0,0.0,0.3874476541323928,55.7750914075265,0.25,0.1562477188805737,0,0,0,0
1109_4860_77b29cb1e6a36e4d7b57ef2c91b22ba4,4.0,0.0884297280372176,0.1678160610941506,30.992092837968976,0.25,1.2634847358696986,1,1,0,1
1109_4860_7dc0a97b87c0b55f68d33fb4bb91a410,4.0,0.1119955618257243,0.2331342859926325,37.62336518874878,0.25,0.5763855487522156,1,1,0,1
1109_4861_7d63e8947362b2a7364bcb65573a27ce,4.0,0.1059054786984338,0.399250802883623,37.64953774345072,0.25,1.5845483971966643,1,1,0,1
1109_4861_c27451accf1995df97c53d95fa31a7ed,4.0,0.0894387394968583,0.2606698569315658,31.0078563105168,0.25,1.628683614234128,1,1,0,1
1109_4862_258af6214a2e7ed7646a6dfb4f49d161,2.0,0.0781106361415258,0.9106543369101422,30.04806107675455,0.25,2.9127759801016904,0,1,1,1
1109_4862_ed22152ae3908827ee89af007e728aaf,2.0,0.1027958102519462,1.0790166023429644,34.6793902852373,0.25,3.031639693511856,0,1,0,1
1110_4863_16580540acbdeb42360f5e27d66e2057,1.0,0.0978681972330822,0.5517607074212971,57.1220589084353,0.25,0.4281177106830808,0,0,1,1
1110_4863_5f6fa0b93a12793e2ac04172f628d87d,2.0,0.12900278645916,0.4087558239901582,56.71300295267972,0.25,0.2405809029522869,0,1,1,1
1110_4863_7f4552a455461e7d2380e824e164ebc7,2.0,0.1313333848682316,0.7046591260839348,52.87388798258582,0.25,0.5074905413720336,0,1,1,1
1110_4863_e959ddb6ff1054f5a30f037b8de33376,3.0,0.1438540447732565,0.4661796680948421,41.745214116528174,0.25,0.1873224321752786,1,1,1,1
1110_4863_f8da5908e3116ba71342fd54f4b60540,1.0,0.1125594325541815,0.3514502682716309,51.75690409278508,0.25,0.2383082092015278,0,0,1,1
1110_4864_92d1a4abf792b3cf15aa4df25c2af55b,3.0,0.1427956974652154,0.4879430289952937,42.10924772455155,0.25,1.9133267452319456,1,1,1,1
1110_4864_94e7f1da0c876184550f028598750032,1.0,0.0991259731502323,0.3281689008780347,56.82417369485428,0.25,4.07354900903172,0,0,1,1
1110_4864_adda398ed382054d67ea73809411bfde,2.0,0.1363276531423451,0.7875952766803462,52.886953437356254,0.25,0.7577169388532637,0,1,1,1
1110_4864_f304f833852225290cd32c4e601ba893,2.0,0.1300118950079875,0.3194277179574433,57.07493578604955,0.25,2.4106303022967444,0,1,1,1
1110_4864_f9ab3fe97e6f51c611a6f1c6d1c0bf14,1.0,0.1079185608045053,0.3254174141741713,51.74276438280907,0.25,1.4252651184797278,0,0,1,1
1110_4865_2ee6be52de9350153ce05143ffd634ed,3.0,0.1427956974652154,0.6371771125567915,42.09844541841245,0.25,1.991134037574132,1,1,1,1
1110_4866_d2c269ff16ca8703dedb47d601b7d58b,1.0,0.1079185608045053,0.4475693227315742,51.656107748388806,0.25,1.8703301466173592,0,0,1,1
1110_4867_67abc1880da857d03bacc48809ae99cc,2.0,0.1300118950079875,0.7093450505397969,56.71627925738485,0.25,3.440647224585213,0,1,1,1
1110_4867_6e4c3dd6a560b40ab673f4a2ce8c1247,1.0,0.0991259731502323,0.6673971753749995,56.50220180655345,0.25,4.451572206285264,0,0,1,1
1110_4867_8413f4cd4a75e2b510d57905eb929851,1.0,0.1079185608045053,0.91096648592664,51.553660685409774,0.25,2.4996597849660445,0,0,1,1
1110_4867_843b1446308bbb1c5bd787e6ff6f0562,2.0,0.1363276531423451,1.1427412065670004,52.7437772455179,0.25,0.8065518869294065,0,1,1,1
1110_4867_e48adc739fce54ac1e7e4db162e31798,3.0,0.1427956974652154,1.16345557236116,42.026003781949626,0.25,2.126100831561619,1,1,1,1
1112_4875_00b981a33355b8e967ab32589675e0a0,3.0,0.1440281719316568,0.5958251222830913,42.2126182898978,0.25,2.4886675708823733,1,1,0,1
1112_4876_951cb09e5c781202420abfe81ddb9e35,4.0,0.1349455498283589,0.8850517208304453,42.56082800703893,0.5,2.588470429182052,1,1,0,1
1112_4876_a64ac4dcb51908071172077e24a4e9ac,4.0,0.1352498631932551,0.9147727266378628,41.8264753103121,0.25,2.605025513304605,1,1,0,1
1113_4878_605f839953122d042a6849533fd54725,4.0,0.1002447342451522,1.1465005212722723,38.50833179862345,0.25,0.7453271316157443,1,1,0,1
1113_4878_702b545176f7dd873e7918a3c6ad8940,3.0,0.1077064931642997,1.1150635357947505,37.45137980206202,0.25,0.9153304058644508,1,1,0,1
1113_4878_bc038ca3e5841f950b95d0e2bc885ba2,4.0,0.1011788791391533,1.1615840197361542,32.97598164780637,0.25,0.7614778884583058,1,1,0,1
1113_4878_f72312bdcc9b9492f51510e6f355e488,3.0,0.1085153023133129,1.0920636678708684,34.000953124419624,0.25,0.9468372580077916,1,1,0,1
1113_4879_5c1516c946d0ed2a0f6d4b195700cabb,4.0,0.102719957758625,1.063282537780387,34.8298768704854,0.25,1.3461253808604343,1,1,0,1
1113_4879_bb10233f476b2d3da619a021d08a9f8d,3.0,0.1141230328925042,1.1868479839331971,33.26987494396462,0.25,1.2097677340110142,1,1,0,1
1113_4879_e1657cc0a7f6034008cbc39727b5cc57,4.0,0.1040193901511687,1.0430374351483016,36.139161219860696,0.25,1.4187380820512772,1,1,0,1
1113_4880_16b1188305f841e75cc76f7ba095bd30,4.0,0.1063240626722841,1.7408382271138974,21.456490990084063,0.25,6.155731777350104,1,1,0,1
1113_4880_e16e72662e7303f28d4e68b033d1d397,3.0,0.1134601032222106,1.9431554129383957,21.039147688372623,0.25,6.31699917051527,1,1,0,1
1113_4880_e7434440a62d5fab5bd365327f098f7f,4.0,0.1041677244253176,1.8103538494340323,15.752811583740275,0.25,6.240297449959645,1,1,0,1
1113_4881_2621785cb1e3fcdc83558ccb95d05315,2.0,0.1168148556209236,2.382966856381365,22.127586952857683,0.25,3.156495461861293,0,1,0,1
1113_4881_463afd46c6c5743f4857fb7ea7c7659c,2.0,0.1188269692284206,2.071663125520648,15.849434418534926,0.5,3.268148870931732,0,1,1,0
1113_4881_4b33917e2063c686d89f65dac4b38fef,2.0,0.1135545675995319,2.358850724159257,20.801851809075007,0.5,3.472454720073276,0,1,1,0
1113_4881_64bdfa2ce56595f76a8331938257dbf4,2.0,0.1412009439664104,1.6913385583937246,31.2760048478275,0.25,0.7479922340975873,0,1,0,0
1114_4885_40038b5c7cd42f508b76eac1849baa5c,3.0,0.1298380401781959,1.1855503310725952,30.7288835543132,0.25,0.5101317788163823,1,1,0,0
1114_4885_63c609c4b5b2dc6cb4c1f84a46fd03c5,4.0,0.117794708770201,1.219075179396527,30.903810278915223,0.25,0.4705148475865524,1,1,0,0
1114_4885_a1d4bce77a71548d4f42ca42984acc93,3.0,0.1300252055125822,1.2106387479563812,31.529605078833672,0.25,0.5431161709129811,1,1,0,0
1114_4886_cd945769a6e25390277e90e7f5c9b0ff,3.0,0.1161486037255929,1.2498895173004998,31.46348520132465,0.25,1.2481294257773297,1,1,0,1
1114_4887_00048208e97e07b7b183718826929def,4.0,0.1061264709436909,1.2483615345574104,34.523493499812204,0.25,1.5773770213127136,1,1,0,1
1114_4887_2cb8ae404423d507ac8e455801100f2a,3.0,0.1115925410639605,1.118153133272462,31.420448868429023,0.25,1.5673053065935774,1,1,0,1
1114_4887_6f40cccb83c7d858b423b12c3586b56d,3.0,0.1114370702837076,1.2401682804869156,31.9502550721971,0.25,1.5734662065903344,1,1,0,1
1114_4887_8597c7705cf53aadd7b405cd6a56d41f,4.0,0.1053867391647267,1.2792740749919045,31.45661378218025,0.25,1.3611461304956014,1,1,0,1
1114_4888_4a9d2ab56fc7b4f2452eccd031448a41,2.0,0.1124789831767302,1.7251385743758365,31.10786636528742,0.25,2.9937150859170494,0,1,0,1
1114_4888_be9e63c06b96564a8ff5d98a6ee856a7,2.0,0.1169055612062439,1.793738665102152,32.14537640089838,0.5,3.086141275035009,0,1,0,1
1114_4888_ed30a7832b05b69c4307c7339120746c,2.0,0.1172853369663179,1.979717742775878,31.5689406690011,0.5,2.852144420146943,0,1,0,1
1115_4882_23726420bdcf1685537c6a449e542937,3.0,0.1452268455294564,0.7001672175956374,38.4042345123722,0.5,2.374383489290873,0,1,0,1
1115_4882_979f1498c658c663c3395ec991e80fb8,3.0,0.1456506289787173,0.6929898907907366,38.23797063185095,0.5,2.3087695439656573,1,1,0,1
1115_4882_9b23af73d237b2bd6ed7128311113a0f,3.0,0.1456757389249676,0.7192379404863137,43.968633999916776,0.5,2.055958004461394,0,1,0,1
1115_4882_eb4e8d8646198634eb459da8abb47dd7,3.0,0.1460378372479621,0.724839110378377,45.58566198814945,0.5,2.165939961870511,1,1,0,1
1115_4883_2f9bf8e8f970bafb6da49ab2c8654ad0,4.0,0.137035754295218,0.9838822568072642,45.54830135315323,0.25,2.645771855281459,1,1,0,1
1116_4889_298eb8b57b3580dd85ad78e65c7feec3,4.0,0.175877557089969,0.0720058194372764,38.44798203618025,8.5,2.0182271732224364,1,1,1,1
1116_4890_20ccc9f42682edd504bbb017a27d3d8c,4.0,0.1473698976564625,0.3699191553222077,40.41483978060052,1.75,0.6115368646052146,1,1,1,1
1116_4892_116715a56e302656e0ab9bed3dfdc31c,4.0,0.1567910617880422,0.739954745736748,37.8391883723681,1.75,3.069715726706717,1,1,1,1
1116_4892_7169f153f98eb996a175bfb77b152c55,5.0,0.1403382091810603,0.9125661259743104,39.75968868463638,1.25,4.1503549582428425,1,1,1,1
1117_4894_0094afa73c9594ccf14f4d27890e7ddb,2.0,0.0,0.2284213872921185,28.6375999888165,0.25,2.162177509731716,0,0,0,1
1117_4894_04d9c55627d68b77f14a90822d442e49,3.0,0.0494238874555274,0.1622594571634142,28.5317124564256,0.25,0.5286929632226621,1,1,1,1
1117_4894_254eb44f5fa5dd22e389f1f8fa42ee21,2.0,0.0,0.2242980956870589,28.18864441768057,0.25,1.7716564668549422,0,0,0,1
1117_4894_5e349ece0f1c5fa58bb8375ab663deb2,2.0,0.0,0.2007750026968348,27.3698683957043,0.25,1.5796585728724797,0,0,0,1
1117_4894_9f3c0cf3b1351bd9ed54dbf144b349d0,3.0,0.0494608874822703,0.1415780313139501,25.277513216895223,0.25,1.4831817332241275,1,0,0,1
1117_4894_c5038ae55a86829194d020ef5891b21e,2.0,0.037323370556042,0.1901250058112815,28.843450896838903,0.25,0.5844431519508366,0,0,1,1
1117_4894_ede5386f0623382f5229487138a08edc,2.0,0.0344571371259842,0.1491160934360491,28.912542299754925,0.25,2.438457278741729,0,0,0,1
1117_4894_fe09a78b51255108f115b19fec5c0733,3.0,0.0987837630369404,0.7650925351729557,52.86488544597455,1.75,3.5055678619278803,1,1,0,1
1117_4895_1b7cffc1403aba3ad48f7e2ae12da3bf,2.0,0.0,0.1084586311954557,26.35967193562892,0.25,2.767540153529908,0,0,0,1
1117_4895_73d9dc9c8d1748edf51d0fbbe84e4771,2.0,0.0510102507149372,0.1782981637041863,27.908933038542248,0.25,1.2367111792167025,0,0,0,1
1117_4895_75513b4747ad55add7a79fd127d55e16,2.0,0.0,0.1796672188995455,28.044775005495552,0.25,2.3488759928279457,0,0,0,1
1117_4895_a749f654fab0151ffb8ff0f6fccee391,2.0,0.0,0.1428339021887312,27.075709623017424,0.25,2.724477498067751,0,0,0,1
1117_4895_fb2cd53049cb53052c28209269b29cc7,3.0,0.0561100265458882,0.0641883042629262,24.275388830288627,0.25,2.518183992968665,1,0,0,1
1117_4896_0e6b1217aef18581a17ac32654eaebc9,2.0,0.0393661272563116,0.1704873600662162,28.683421306925304,0.25,1.3151283595297076,0,0,1,1
1117_4896_1c527338cf8ae3fcd24f886e9fce3ee5,3.0,0.100254103359944,0.8224372093720623,52.82901185282427,0.25,3.3587420052952237,1,1,0,1
1117_4896_457e14585f6bc58c4ea90f497a1cebc9,3.0,0.0549802538125098,0.1355489622768619,28.24231524349813,0.25,1.4073171052667834,1,1,1,1
1117_4896_5e9207661df923849945f4300c0ee4db,3.0,0.0498469491545354,0.0622848709624215,24.83956793283215,0.25,2.565855145454406,1,0,0,1
1117_4896_bcefc4046d14bfa7d4c35cdfa822d2ac,2.0,0.0,0.0975347019151836,25.58560319099285,0.25,2.4494694007767577,0,0,0,1
1117_4896_cb9940c0207c12e0065fdfcfd87744a6,2.0,0.0370434740122308,0.1234401520644631,28.554114216351422,0.25,2.668833525644407,0,0,0,1
1117_4897_4f4c8a362db8e91e909997c52bb6c036,3.0,0.0498469491545354,0.0826795391615865,24.831350929608625,0.25,2.5677211350864826,1,1,0,1
1117_4899_c1619ad05efeb886109911d2d6bf35c6,3.0,0.0498469491545354,0.2253359561967333,24.8056177169061,0.25,2.5677211350864826,1,1,0,1
1118_47831_6bb42ccc5b3bb857af452b632cdd1990,3.0,0.1636922610596662,0.421520597045399,27.1694545097723,2.0,2.2041775087515507,1,0,0,1
1118_4901_0daa15448a90be38ed76e0b1b59fc5b1,3.0,0.181983824117077,0.3190530055193836,27.393728612256503,1.75,2.2780942420164747,1,0,0,1
1118_4901_0f1da069d322aa231ed4fa013f631f8a,2.0,0.1693559338244997,0.1654532511432241,44.404414066886346,4.25,2.5260075330734253,1,0,1,1
1118_4901_e2868d1ebbc7006bfcb789131a26f114,1.0,0.158222617964716,0.4129069809701379,47.06104490867245,1.75,1.986906509432528,0,1,1,0
1118_4903_3e4f285309382ced09075209326f57d9,3.0,0.181983824117077,0.3399840564249447,27.31499817681615,1.75,2.523605157931646,1,0,0,1
1118_4905_1048adb5820e311c1e81cfa4f38b9366,2.0,0.1539113885552096,0.3256891620507732,42.611149063559054,4.25,4.122848828633626,1,0,0,1
1118_4905_1b4e89a93472c0fc71eaa266542cc8d8,3.0,0.1610620466771109,0.4370677382748122,27.0352096531739,2.0,4.165542205174764,1,0,0,1
1118_4905_5f7c330045decac7dd05cb678eada44e,1.0,0.154393603827484,0.370253550429561,43.6673189855743,1.5,3.5510209947824483,0,1,0,1
1118_4906_4040b2a9fe3308ba04affae38c4e81a9,2.0,0.114638430432749,0.5078449507547416,33.32336404670015,3.0,3.2957318607303843,0,1,0,0
1119_10913_41fa1e8d3ef93a3a226e524e54fbba2c,1.0,0.1951109231111325,0.3999118444117375,63.45795244791726,2.75,0.2861393387946818,1,0,0,0
1119_10913_4d7a1469bf9fc9c1526fad282c67c064,1.0,0.1896034436469277,0.6387451440402092,61.4626484927723,0.75,3.002906993031502,0,0,0,0
1119_10913_a62d863fa16a93b08e0b9e8fdba242a0,1.0,0.2353258002768322,0.3471254507336496,56.71858537706875,1.0,0.6953138113021853,0,0,0,0
1119_4907_3811f2a359154b85c054c46488884d7b,2.0,0.1951352751387644,0.4849487550551775,63.2647022955353,2.75,0.8575825318694115,0,1,1,1
1119_4907_796a36141c688cb04ae99a114e29b210,4.0,0.1818063188263802,0.6284244452494484,62.118494781986,4.5,2.5050178633795857,1,0,1,1
1119_4908_390d820162fb78a8813deba4a6905760,2.0,0.1929984454533339,0.4628395668639251,56.8325905333041,1.75,2.4231366780069155,0,0,1,1
1119_4908_70b33a8b4908e990de05d803039661a9,1.0,0.1478752553547608,0.704275634218752,61.9540565385142,1.0,2.218979222906961,0,0,1,1
1119_4908_c0616cbf176b3515947ff823acc03815,2.0,0.1942660060479872,0.5673407268429184,63.07771020384836,2.75,0.7639885279867387,0,1,1,1
1119_4909_2bd6096748de48e99a3e5d56d9f38a1d,3.0,0.1900985165264969,0.728368336908344,61.43956962091855,3.5,3.039930492639542,0,0,1,1
1119_4909_fcc45cdbae667ddd1d5a44b95cafbac5,3.0,0.1991089131943044,0.3785975003923473,58.093176684107895,5.0,0.9629463404417028,0,1,1,1
1119_4910_5997dcb95af6d64562001414ba58fdde,3.0,0.1991089131943044,0.5561386746698176,57.253820155223096,5.0,1.3335577266083822,0,1,1,1
1119_4910_ce77b05447a70d91079ae955ef53d357,3.0,0.1900985165264969,0.7912174010494903,60.92092497783379,3.5,3.445203377140892,0,0,1,1
1119_4911_46006f593367655c38f51375fa82ad62,2.0,0.2014708265488644,0.8821308324395254,62.327741327389006,3.0,2.481602142254511,0,1,0,1
1119_4911_551c5202f4369858039c7798b4c65f93,1.0,0.1540661192223471,0.8060417310106314,60.36472001112756,1.0,5.143519586986965,0,0,0,1
1119_4911_f6989de84854e585970faac1a5146c93,2.0,0.1439939262577991,0.6912349665698534,55.35836265660225,2.25,3.703833901219896,0,0,0,1
1119_4912_fa089c5711f7f17da6e0c3bab1339b56,2.0,0.0704850962734608,1.4392286900118554,59.52615042169613,0.75,2.4215110242366795,1,1,0,1
111_495_036eb1c4ff0867e687320d89ea36f931,2.0,0.1041531046769198,0.2022122455863714,47.7574394996252,1.25,3.9821496854225793,0,1,0,1
111_495_21a04ba0b850ce0003953536017ee174,4.0,0.0808188233968363,0.4489266105404368,41.4819431979553,5.75,1.6873783469200136,0,1,0,1
111_495_72f5afd65cdf0d5272bdc0f05f9d016d,2.0,0.1894672990497501,0.4583322373632943,43.79131108727905,4.5,1.7060824268394048,0,1,0,1
111_495_76cac66a036d68a8aaf60b7aaa4fb907,2.0,0.1988466056261739,0.4579501473428285,45.21585038571365,5.0,1.541148869527711,0,1,0,1
111_495_ca3e906cd1e14f982a52f965636fc223,4.0,0.0817467848199311,0.3064567251169185,49.9083229471058,5.5,1.641761107577219,0,0,0,1
111_495_e2b9b03639d3f200b7e7d7fc37ccf6ab,2.0,0.1033429861580791,0.2229229331635913,45.16101103428696,1.5,3.9285229262378505,0,1,0,1
111_496_44829c03a8f218914fca7181310a0cdb,4.0,0.0809103710288518,0.5004827746772519,40.89841330646473,6.5,1.8976323935720656,0,0,0,1
111_496_9d306c7e8f6bc71d517884b1e6ebb9b0,2.0,0.1887897246076133,0.5412643925132326,43.839111319660574,4.5,2.018160687552558,0,1,0,1
111_496_c0ff347206fe5b5e8f1f13e141b5c456,4.0,0.0794170525572701,0.2659733807478244,50.12254649317934,5.25,1.9463931189643005,0,0,0,1
111_496_d25da2692ce0ab92e91402812a1d02dd,2.0,0.1008866717882858,0.7814814331437622,45.05803199077789,1.25,4.615750051207011,0,1,0,1
111_496_e114e7f9c5fd35a8420b6be0148ff47c,2.0,0.1021159118333931,0.818133091477809,48.0272560851596,1.25,4.300873491499157,0,1,0,1
111_498_2f3b28f87954239b7ad0879049c01fb2,2.0,0.196223412383368,0.6220640855248694,45.13346691207615,4.75,3.301700837082334,0,1,0,1
111_498_72c88ff5e0a2af8d86f65096deecb77a,2.0,0.1021159118333931,0.846681521595334,47.76404014831705,1.25,4.691203523013325,0,1,0,1
111_498_ab46ac219df95da1f93c4083f9ca1e8f,4.0,0.0809103710288518,0.5609090400915867,40.84408380528405,6.5,2.9914951688713503,0,0,0,1
111_499_87d449f45a2a0b003e95c7677d1d7d54,2.0,0.1887897246076132,1.167863787723534,43.61650205709135,4.5,4.848234368695152,0,1,0,1
111_499_f5beb2ffb6003abc8b368a35e620b283,4.0,0.0794170525572701,0.9048076059362772,49.010298822999154,5.25,4.911185403664903,0,0,0,1
1121_4930_1129350f24c4522e85f298849d78a51e,3.0,0.1816319076291421,0.4351657621411685,52.5779777948698,1.25,2.9897749655776544,1,1,1,0
1121_4930_14fec7c0a4af59146d7157c687409506,3.0,0.0993162231556704,0.2219794778211259,53.50796651983829,0.25,3.383135202858183,1,0,1,0
1121_4930_40076ed273d66af951eec924ecbac21f,1.0,0.0,0.2952332941480942,53.6470710461591,0.25,1.7581410234173145,0,0,1,0
1121_4930_471fe715ddda75fe0aec67f877544b99,3.0,0.1320860699719476,0.531335375837613,45.769112963316495,1.5,1.1749942534499702,1,0,1,0
1121_4930_49941841465792522e729597698ba6d7,2.0,0.1387408688475664,0.0478931180220755,39.1809625441979,4.25,0.0470943980746799,1,0,0,1
1121_4930_4f2ff232d1ea67c63221965c1514bdcb,2.0,0.0,0.1243593934737372,27.187629649875557,0.25,0.5794980687399709,0,0,1,0
1121_4930_56c44c759c3df921c50f165abd740248,2.0,0.0,0.2742898114442337,39.646509410182446,0.25,0.9187787349025408,0,0,1,0
1121_4930_5b74fd5a354ac7ec7b738b0f3d66be6d,2.0,0.1715949777761831,0.8552086516786692,39.30618042246755,1.5,4.581917398505742,0,1,1,0
1121_4930_ba75e75eb4a5ce5ea28526bd7924931e,3.0,0.0974821819585294,0.0385964376629,31.04131231658017,0.25,0.4497459083795546,1,0,1,0
1121_4930_d651d2da99383217bd36b590d9ad1972,2.0,0.126745520855935,0.4959808977513963,53.4006872118313,0.25,1.6627795414792164,0,1,1,0
1121_4930_e5c50ee2b9c11408a3b97435b66c83b4,2.0,0.0,0.3634057025390928,53.44497684973735,0.25,1.5094212210840643,0,0,1,0
1121_4931_096753e25be19d6fb6e02efff482b50f,2.0,0.0,0.2421355958277433,53.545423951466354,0.25,0.7438294188015989,0,0,1,0
1121_4931_12e9f7b5498f3dad87bb1d3645d4ad80,3.0,0.0971379867400869,0.0781580756358405,31.08126210168502,0.5,0.876715552475717,1,0,1,0
1121_4931_2a5b3ee99ef08d174690fe547122fae2,2.0,0.0,0.1683433511837657,15.33626268113555,0.25,0.6381350474225149,0,0,0,1
1121_4931_2fb98f28aa675503730fad1dcb33c87c,1.0,0.0,0.0789899025579144,39.1633213965764,0.25,0.3708207139538394,0,0,1,0
1121_4931_49d12993f00b304d2a35fa8a4f0b0453,1.0,0.0,0.2229705599141693,53.652317981919,0.25,1.0268697647584817,0,0,1,0
1121_4931_50273394a881eb2fa1b81ac5b93dbb7a,2.0,0.0,0.3018843058299771,41.2441759947333,0.25,1.2150857175389929,0,0,1,0
1121_4931_dcfad04b28105f00be14fa4e06705e7c,3.0,0.1319625340976204,0.5565414444512911,45.77126815391805,1.25,1.7608713457981748,1,0,1,0
1121_4931_f414ce59e2255b36e3024bb84a2cf83d,2.0,0.1024239709719971,1.194321256998806,39.3936436150881,0.25,3.32189632455508,0,1,1,0
1121_4932_1c5f3b025a0a6307dedfd5973dd77f16,2.0,0.1273742468474933,0.6818279180166423,53.01837839665028,0.25,2.039307433697912,0,1,1,0
1121_4932_7f16769c05e6d58b5568c59da94a5c59,2.0,0.102423970971997,1.508802814236552,39.64717828983173,0.25,4.495208751824172,0,1,1,0
1121_4932_c576ac1a0cbece54e96916c6246ae249,2.0,0.0,0.3091831256362939,41.72716028215628,0.25,1.0391683437758017,0,0,1,0
1121_4932_d1135a89f568154ea2caa43f60a7151a,3.0,0.1319654741398136,0.8079957864068263,45.89324218090915,1.25,1.9632572399245367,1,0,1,0
1121_4932_d1888915fa69cd2b5fa551d3eb102eeb,3.0,0.0996817425019955,0.36077194412848,53.33188946775125,0.25,3.5265987962484355,1,1,1,0
1121_4933_2f11c17dc8ee1b889e1038f0a0964c07,2.0,0.0,0.5151466802781139,53.20086154043208,0.25,1.1705766171216956,0,0,1,0
1121_4933_88cd775147a70d22317b1c1cc7ab9067,3.0,0.1815051936148436,0.4244511236591218,52.28062669532755,1.25,2.2512351067529783,1,1,1,0
1121_4933_bb9b20520ea7f8895ff8c6103298c5b1,2.0,0.0,0.4659908207292191,41.07101201429936,0.25,1.2956604560216272,0,1,1,0
1121_4933_f2f328cb1903a2955fce1399fe5761ff,2.0,0.0,0.2681293512519068,26.523853282695924,0.25,0.9475147492355772,0,0,1,0
1121_4934_18e1ae0adde66dba3f9353e69595b450,2.0,0.1273742659960321,0.8502802299253511,52.8002609767767,0.25,2.6071646884083752,0,1,1,0
1121_4934_754863af50c01fc176dacd7ce7e2dcab,2.0,0.0,0.4984586857411962,41.60348941275137,0.25,1.3308007261819312,0,1,1,0
1121_4934_c6af168718506e9a495cd67f86958814,1.0,0.0,0.6372665116370198,52.96457480882125,0.25,2.0957770339316792,0,0,1,0
1121_4934_d0b019a25b262cd09b5a470146c59f00,3.0,0.1319593456703095,1.8098662788854276,45.582771206539846,1.5,2.086006336741978,1,1,1,0
1121_4934_fa58752a90504a39d7fb097316c8754b,2.0,0.1024239883035648,1.8775342589209345,39.32905201646663,0.25,4.455302354362274,0,1,1,0
